customerId,products
924,52|32|34|46|33|26|23|11|19|0
925,31|39|12|5
926,40|49|38
927,49|42|37
928,2|35|36|26|11|18|48|25|15
929,48|45|8|41|15|43|40|6|33
930,5|32|18|20|16|43|25|45|12
931,2|43|20|41|39|29|26|8|23
932,10|43|16|6|31|38|18
933,43|25|50|53|37|12|5|11|49
934,52|16|38|4|24|19|32
935,40|24|26|29|14|32|16|53
936,27|42|28|35|23|33|0
937,40|6|1|35|5|4|22
938,32|40|53
939,47|9|21|39|1|19|41
940,17|45|37|46|22
941,0|31|17|3
942,1|47|20
943,48|43|23|24|4|28|45|11
944,50|24|29|26|51|9|36|33
945,6|39|32|46
946,34|12|45|47|42
947,0|8|52|48
948,37|31|17
949,13|51|9|28|48|12|23|52
950,32|30|48
951,0|9|6|48|33|32|52
952,44|20|10|17
953,16|49|17
954,33|12|29
955,0|22|16|40|17
956,4|29|10|35|53|3
957,35|4|31|39
958,7|43|18|4|22|29|38|17|13|14
959,49|39|26|44
960,36|6|25|23|24
961,22|8|9|44|48|43
962,0|16|32|19|45
963,41|7|46|21
964,33|23|0|26|32
965,17|25|39|34|52|18|15|19|1|5
966,6|17|24|16|37|20
967,18|21|52|41|42|43
968,47|0|42|29|49|12|19|39|10|25
969,36|39|42|33|32
970,25|46|1|28|41|10|26|39|50|29
971,48|46|10|42|33
972,21|39|48|35|52|49
973,33|43|5|10|31
974,17|37|53|16|19|47|22|46|30
975,23|33|18|4|17
976,24|7|3|37
977,51|21|39
978,45|29|17|13|33|44|0|9|24|20
979,53|5|14|23
980,28|30|3|40|43|5|12|42|47
981,11|9|34|12|48|23|20|51|33|17
982,27|40|51|7|0|52|8|22
983,9|6|46|51|19|18|0
984,53|24|32|25|50|12|33|6|31
985,14|3|36|21|23|5|28|27|30
986,15|46|6|19
987,51|2|37|52|39|31|7|27
988,27|51|47|35
989,33|1|6|23|24|17|49|10|22
990,51|20|38
991,18|31|11|43|38|49|45|37
992,15|5|32
993,2|17|14|52|47|36|48
994,6|53|2
995,5|45|23
996,5|21|39
997,48|41|24
998,30|15|12|18|53|42|14
999,7|9|10|40|22|34|20
1000,26|45|52|46|10|51|40|28|3
1001,1|10|38|25|14
1002,47|25|45|13|22|34|31|17|2
1003,6|17|29|28
1004,24|44|48|17|10|46
1005,18|8|46|4|20|14|25|48
1006,51|14|2|22
1007,14|6|36|23|19|47|2|24|38
1008,8|43|48
1009,51|22|9|37|41|50|31|15|12|5
1010,51|1|47|11
1011,11|53|9|48|17|25|20|3|39|40
1012,15|27|8|45|43
1013,18|5|42|45|43|40
1014,23|45|36|14|22|11|0
1015,15|28|9|11|13|20
1016,50|30|22|11|38|32|44|9
1017,41|39|32|43|6|22|31|30|11
1018,25|49|19
1019,29|18|41
1020,43|32|13|22
1021,40|25|11|48|49|10|35|23
1022,12|47|28
1023,12|16|0|46
1024,10|4|22|29|28|23|8|51
1025,38|31|2|6|36|3|10|51|0|1
1026,44|47|5|39
1027,0|29|4|33|37|25|3|44
1028,34|26|46|30|53|11|7
1029,14|22|33|31|39|48|15|53|27|43
1030,18|30|41|53
1031,10|9|5|11|46|33|23|17
1032,19|2|16|40|26|12|20
1033,16|37|4|43|40|23|22|11
1034,7|26|28|50|24|46|37|52|47|53
1035,26|17|34|31|50|20|10|0
1036,42|48|38|45|14
1037,17|10|35|30
1038,27|39|31|45|46|6|22|4
1039,9|40|29|32
1040,33|28|20|49
1041,22|1|30|32|49|33|7
1042,9|34|36|6|14|51|26|7|5|43
1043,53|13|35|36|29|5
1044,53|18|1|25|44|45
1045,14|26|49|16|51
1046,3|42|8|19|38|31|37|51|18
1047,48|14|16|40|36|30|49|29|46|8
1048,38|22|35|16|24|30
1049,39|17|11|50
1050,46|31|49
1051,49|51|0|11|28|16|50
1052,30|20|9|28|47|7
1053,1|13|2
1054,20|44|18|12|3|50
1055,9|28|12|34
1056,21|36|33|43|45|20|26
1057,32|46|50|37|44|43|21|10
1058,34|1|8|38
1059,21|47|46|51|17|31|20|38
1060,49|17|45|20|46
1061,38|52|15
1062,1|45|34|22|3|42|15|48|20|28
1063,44|24|27|13|22|52|43|2|19|17
1064,18|11|22|19|15|0
1065,26|49|30|34|53
1066,10|18|40
1067,46|20|11|17|1|12|48|41|5|14
1068,38|16|31|1|9|26|12|30
1069,6|49|17|26|28|36|13|4|34|12
1070,14|3|15|35|48|44|38|46
1071,34|39|15
1072,1|0|50
1073,20|21|32|49
1074,23|31|4|43|36|0|29|14|8|17
1075,20|14|19|24|31
1076,34|14|24|39|29|21
1077,18|25|2|42|24|34|37|49
1078,41|39|25|26|35|36|48|40
1079,38|39|23|12|16|17|34|26|32
1080,2|22|47|32|18|34|17|52|24
1081,46|2|30|6|15|10|42|34
1082,22|43|51|48|26|29|19|36|35
1083,15|16|12|31|29|41|2|53|34
1084,23|48|19|8|43|36|31
1085,14|19|36|20|46|2
1086,32|14|7|10|53|2|21|28
1087,34|32|3|44|4|19|18|41|25
1088,47|12|27|46|31|52|40
1089,39|44|21|5|48|9|34|25
1090,50|35|18|37|15|30|39|3|53|42
1091,25|35|19|21|45
1092,41|40|49|48|24|19|3|16|52
1093,27|51|17|26|34|10|52|12|1
1094,1|48|42|6|38|19|7|15
1095,27|51|32|39
1096,32|19|48
1097,29|21|0|7|28|52
1098,17|1|41|23
1099,33|6|47|50|4|35|41|30
1100,9|6|30|22
1101,42|18|41|5|46|50|20|13|12|31
1102,14|23|41|51|3|5|30
1103,32|31|38|29|30|11|53|6|3|15
1104,23|34|46|10|40|41|44
1105,50|30|44|52
1106,40|11|10
1107,40|48|26|45|20|19|23|36
1108,10|12|25|28
1109,31|11|0|32|43|22|37|53|45
1110,10|30|6|0|29
1111,30|29|6|43|33|41|31|26|12
1112,24|44|2
1113,6|39|35|21|11|44
1114,3|41|30|17|14|39
1115,17|11|26|7|28|4|21|0|37|48
1116,2|33|36|0|31|18
1117,38|41|12|1|46|28
1118,36|53|11|10|21|37|23|38|16
1119,24|33|9|50|13|17|43
1120,31|16|7|26|4|30|21|22|49
1121,31|1|42|4
1122,39|6|49|51|13
1123,31|42|26|35|47|30|10
1124,43|16|6|12|41|29|24
1125,46|4|24|0|51
1126,38|49|36|25|23|1|16|18|33
1127,47|2|32|52|12|37|1|8|31
1128,40|30|21|20|43|47|13|7|44
1129,48|53|44|26
1130,17|31|28|6|32|10|23|3|47
1131,23|34|51|38
1132,24|40|44
1133,7|34|36|49|16|47|2
1134,18|8|11|31|7|53|41|34|35|12
1135,27|51|11|32|42
1136,50|42|51|14
1137,17|10|18|48|32
1138,37|27|51|29|5
1139,25|21|33|3|48|46
1140,52|41|48|16
1141,48|26|41|6|12
1142,44|14|39|35|0|3|25
1143,14|17|28
1144,4|3|34|11
1145,9|7|38|4|53|10
1146,28|26|8|50|52|10|23|25
1147,36|43|13|53|41|24|11|51|23
1148,33|19|16|18
1149,1|47|27|52|7|25|49|4|18|14
1150,19|29|37
1151,26|9|6|47
1152,46|48|12|27|33|13|42|53|18
1153,3|22|40
1154,46|17|53
1155,19|27|29|37|34|30|24|35
1156,33|44|46|49|28
1157,32|7|39|5|40
1158,50|39|11|46
1159,48|19|26|22|33|47|7|14|21|30
1160,0|44|28|45|26|52|19
1161,35|51|21|18|46|6|31|10|1|11
1162,34|50|4|44|13|3|47|45|42|24
1163,49|51|15|34
1164,10|46|42|1
1165,30|1|5|0|19|46
1166,53|39|35|46|5|21|25|18|3
1167,10|26|4|39|0
1168,8|23|19|10|5|47|31|20|4
1169,39|2|29|49|43|3|36|53
1170,27|14|45|29
1171,8|18|40|32|3|30|21
1172,34|40|28|9|25|5|31|44|46
1173,21|28|41|34|30|15|47|38|44
1174,42|0|10|37|45|3|25|2
1175,5|32|47|30
1176,30|4|9|32
1177,14|46|4
1178,37|3|9
1179,2|26|13|3|52
1180,26|47|18|43|53|0
1181,42|48|25|46|10|28|1|30|3|27
1182,47|4|7
1183,12|34|19|2|52|49|14|7
1184,26|31|7|32|13
1185,18|1|33|0|35|49|37
1186,21|45|4|28|13
1187,30|42|14|3|19|20|37|33|1|18
1188,47|49|9
1189,21|17|43|19|36|10|6|30|34|33
1190,22|13|25|40|52|7|38|1|10
1191,52|22|49|3
1192,9|53|33|50|29|14|6|18|2|15
1193,1|25|44
1194,18|25|5|35|44|6|22|11
1195,37|24|5|4|26|18|9
1196,11|49|26|15|52|30
1197,46|11|53
1198,24|36|10|26|14|9|11|53
1199,16|22|7|39
1200,11|33|45|19|26|36|28|42
1201,2|22|12|37
1202,15|20|17|2
1203,0|44|28|5|2|21|48|16
1204,4|30|12|6|43|20
1205,6|28|11|13
1206,26|17|4|46|11|36|18|35
1207,33|1|49|26|29|38|50
1208,13|20|47|48|21|35
1209,16|22|28|40
1210,36|5|19|40|26|10|24|44|8|50
1211,37|8|7|25|5
1212,24|41|36
1213,28|8|15|22|39|33
1214,21|1|5|49
1215,4|20|22|27|31|51|18
1216,6|18|32
1217,13|48|20
1218,31|14|8|24|36|39|4|12|41
1219,30|9|1|2|51|10
1220,32|6|22|15|8|38
1221,50|46|37|27|47|34
1222,36|7|2|13|46|3|16|27
1223,53|8|45|13|2|21|27
1224,36|47|1|33|34|5
1225,15|33|24|13|41
1226,1|18|5
1227,17|19|38
1228,16|37|18|52|30
1229,13|40|51|43|41|4|49
1230,44|0|5|13|27|7|20
1231,49|38|50|19|34|47|46|22|17|10
1232,47|42|38|44|25|26
1233,28|33|2|48
1234,32|1|18|17|5|26|21|10
1235,25|39|42|38|10|13|22
1236,1|40|42|31|15|16|21|22
1237,36|39|11|44|37|50|26|48
1238,27|32|1|40|2|31|53|5|3
1239,43|3|39|22|8|42
1240,49|4|43
1241,48|32|9|34|36|12
1242,35|15|17|31|33
1243,29|8|50|40|35|32|28
1244,43|23|28|31|20
1245,14|3|34
1246,16|43|48|8|13|17
1247,12|14|25|45|9|28|5|44|24|19
1248,20|35|22|17|36|10|27|30|53|12
1249,0|12|9|40|42|13|50
1250,30|53|2|26|49
1251,4|26|15|32|1
1252,1|52|6|11|32|12|43|34|44
1253,41|1|18|39|46|40|5|27|50
1254,52|35|13|18|28|5|31|25|46
1255,42|41|8|20|35|49|30|17|52
1256,10|21|35|5
1257,18|44|20|15|4
1258,9|5|32|48
1259,48|6|26|2
1260,25|15|1|18|12|0|50|5|38
1261,13|49|40|48|4|42|47
1262,35|39|29
1263,12|29|9|32|48|20|45|5
1264,49|42|5
1265,49|7|50|25|2
1266,1|31|9|27|7|49|16|6
1267,46|34|2|29
1268,8|46|1|31|25|32|30
1269,52|50|6
1270,14|53|44|28|48|11|32|7|9
1271,17|23|9|16|33
1272,48|36|4|5|14|32|37|26|43
1273,7|11|27|43|9|45|6
1274,19|11|35|21|49|38|27
1275,41|52|40|8
1276,2|27|7|16|31|33|12|22|24|51
1277,46|36|18|34|8
1278,18|52|19|9|8
1279,45|48|7|2|24|0|17
1280,27|40|46|28|31|5
1281,19|13|18
1282,53|35|22|14|23|47|42|32|1
1283,21|1|2|32|42|36|39|23|52
1284,6|43|47|40|35|45|51|46
1285,7|6|37
1286,23|28|52|29|13|35|9|12|1|0
1287,7|22|19|47|45
1288,10|53|47|19|29|13|26
1289,19|32|24
1290,26|38|45
1291,35|53|25
1292,23|1|44|34|41|17
1293,45|49|35
1294,50|52|24|28|7|1|31
1295,26|2|6
1296,46|43|42|11|15
1297,26|14|17|45
1298,49|50|15|1|5
1299,6|9|48|45|49
1300,11|0|39
1301,32|23|29|39|53|9|25
1302,33|38|32|17|9|26|35|11|8
1303,38|18|24|9|31|41|35|40
1304,5|2|7|27|22
1305,49|35|7|24|52|41|27|22|23
1306,11|7|10|38|39|51|28
1307,5|41|17|16|42|43|35|10|48
1308,12|36|14|4|18|31|43|34
1309,38|52|41|0|19|44|30|8
1310,26|16|49|42|25
1311,2|45|30|21
1312,30|9|24|51|4|1|3
1313,36|48|40|22
1314,52|16|7|21|44|27|26|24|32
1315,37|26|24|44
1316,10|23|8|28
1317,8|51|9|11|45
1318,6|49|21|36|12
1319,10|21|52|49|37|29|50|4
1320,38|17|43|52|48|20
1321,17|46|40|50|32|7|52|25
1322,45|1|27|52|37|0|8|38|15
1323,34|26|27
1324,11|37|44|21|30|36|35|15|2|38
1325,32|39|9|3|27|33
1326,13|1|5|45|46|51|48|29
1327,4|1|19|10|2
1328,32|53|27|30|3|23|20
1329,21|49|34|33|20|45|37|31
1330,28|43|13|44|7|1|15|8|33
1331,29|3|0|37
1332,9|30|8|17|48|38|51|12|13
1333,10|18|37|28|15|11|8|33
1334,21|53|2|3|6|8|50|48|38|29
1335,35|39|19|34|5|10|38
1336,24|10|2|33|43|13|34
1337,52|29|37|30|36|34|40|32
1338,11|38|0|43|51|33
1339,33|48|17|13|5|8
1340,47|42|45|11
1341,50|30|48|42|4|26
1342,24|31|25|9|51|26
1343,3|46|37|14|24|10|22|1|5|29
1344,37|38|14|24|25|53
1345,44|24|33|37|52|19|0|12|11
1346,30|37|16|14|19|31|13
1347,23|16|3|46|31|50|12|49|30|42
1348,23|28|29|9|16|35|38|21
1349,34|20|2|32|14|37|12
1350,20|30|27|18|29|5|50
1351,42|16|19|45|35|6|12|51|50|7
1352,50|30|32|14|39|47|46|53|42|13
1353,52|11|31|29|2|21|16|36|49
1354,48|23|27|31|15|26|7
1355,30|52|39|35|40|2
1356,20|31|47|13|42|0|36|16|45
1357,13|16|10|26
1358,7|44|34|46
1359,52|43|31|50|8|51
1360,8|45|39|48|42|1
1361,47|34|26|9|30
1362,46|1|38|36|29
1363,15|6|46|40|16|39|44|5|3
1364,38|0|48|17|10|37|5|52|16
1365,11|27|30|6|41|16
1366,38|30|41|18|51|37
1367,8|14|32|17|30|35|20|26|4|33
1368,21|12|34|45|28
1369,38|45|27|0|46|34|29|9|30
1370,28|19|4|0|1|53|30
1371,48|21|13|49|33
1372,32|30|14|23
1373,18|41|28
1374,3|33|6
1375,18|38|50|0|33|49|10
1376,52|6|33|28|26|39|45
1377,49|46|40|15
1378,25|14|0|5|12|51|22|52|39|24
1379,39|0|52
1380,19|39|30|29
1381,53|26|4|28|13
1382,22|34|14|20|44|37
1383,6|28|18|15|48
1384,16|28|7|6|21
1385,39|43|37|46|3|9|40|48|21
1386,30|9|50|49|24|5
1387,20|52|16|15|19
1388,45|19|5|25|41
1389,22|19|25|52|16|30|3|12|5
1390,7|33|11
1391,1|31|9|37|35|32|26|7
1392,48|37|47|10|29|33|53|2|11|13
1393,23|15|37|53|8|7|19
1394,28|23|7|45
1395,17|23|22|13|18|34|33|9|42
1396,51|3|16|11|37
1397,39|50|38|25|15|3|37
1398,48|3|49|27
1399,37|28|34|42|16
1400,49|47|50|11|20
1401,4|48|33
1402,16|51|25|5|39
1403,24|53|50|14|38|8|2|35
1404,41|3|17|2|0|11
1405,50|13|14|31|8|47|36|37|43|32
1406,43|42|46
1407,8|24|38|11|45|7|14|4|30|32
1408,50|9|10|7|11|43|28|41|18|51
1409,44|38|2|51
1410,43|31|0|27|20|17|4
1411,50|11|36|27|4|24|44|8
1412,42|43|29|41|34|19
1413,46|50|25|30|6|0
1414,33|11|40|17|5|28
1415,5|0|52|15|34|16|26|33|49
1416,32|35|37
1417,38|44|40|5|34|53|10|26
1418,2|23|0|35|28|47|5|4
1419,41|4|36|49
1420,20|9|40|42|27
1421,22|47|38|5|35|20|12|15|39
1422,25|42|49|40|34|22|14|23
1423,0|5|3
1424,14|41|34|39|32|37
1425,15|39|17|2|53|30|40
1426,46|39|10
1427,42|35|5|20|2|22|51|27
1428,8|25|38|44|17|41
1429,42|26|7|13|16
1430,26|52|38|20
1431,9|44|20|11|12
1432,24|7|27|32|30|43|3|25
1433,43|3|7|21|22|47|26|36
1434,35|30|26|4|10|0|36|24|20|16
1435,46|9|22
1436,14|51|18|5|28|7|32|42|53|24
1437,35|13|37|19|38
1438,6|35|1|9
1439,3|41|17
1440,28|43|40|27|19|45|24|33
1441,51|52|42|11|16|49|8
1442,5|10|9
1443,41|33|19
1444,45|51|28|34|36|17|39|19
1445,44|4|38|23|6|24|37|1|29
1446,9|42|27
1447,44|52|51|32
1448,7|28|1
1449,12|4|16|3
1450,9|45|37|0|43
1451,25|1|31
1452,33|3|44|45|0
1453,41|7|50|45|36|10|12|28|4|1
1454,21|35|23|14|12|33|10|22|20
1455,50|19|48|14
1456,26|13|8|12|9
1457,42|5|11|17|41|25|39|15
1458,48|43|35|37|29|15|30
1459,17|45|14|53
1460,7|0|11|32|15|2|44|20
1461,3|50|7|51|34|0|1|52
1462,1|46|17|48|39|42|12|52|34
1463,33|34|22|18|17|13|51
1464,17|50|4|38|5|10|8|34|47
1465,53|32|6|39|22|7|13
1466,41|3|11|26|16|10|33|17|24
1467,35|22|17|29|45|49|33|51|15
1468,42|3|33
1469,18|29|25|8
1470,22|43|31|32
1471,50|27|46|13|38|29|20|9
1472,43|21|41|6|50|25|52
1473,3|31|36|50|24|53|44|28|0|40
1474,32|5|39|13|49|42|11|28
1475,47|23|33|48|11|19|6
1476,31|45|7|13
1477,27|18|36|39|47
1478,28|26|22
1479,44|21|31|33|9
1480,26|27|17|41|13|19|10|24
1481,39|32|26|12|48|53|28|47|34
1482,1|24|29|11|21|41
1483,37|19|39
1484,52|18|23
1485,47|8|1|36
1486,49|51|17|26|46
1487,43|3|33|25|17|53|45|35|44|30
1488,23|43|34|33|22|44|2|20|45|47
1489,37|21|7|40|0|51
1490,35|21|39|43|20
1491,10|23|45
1492,14|45|8|41|7|32|28|29|2
1493,4|27|10|8
1494,46|49|33|14
1495,47|51|27|48
1496,40|35|5|49|17|45|1|21|11
1497,41|33|13|34|37|22|25|52|46
1498,43|2|51|16|36
1499,30|39|4|41|44|34|49
1500,34|14|25|12|44|50|51|41
1501,48|10|50|11
1502,18|15|29
1503,29|25|52|49|42|13|34
1504,6|38|5|23|10|21|7
1505,13|37|9|3
1506,11|50|38|13
1507,2|23|22|51|12|20|29|49|28|46
1508,18|23|24|17|34|5
1509,1|44|50|29|38|39|19|41
1510,45|20|35|18|15|5|10
1511,5|34|35|19|43|23|51|6|3|24
1512,23|37|38|0|21|27|28|2
1513,33|43|10|27|7|53|46|29|49|52
1514,32|34|45|24|42|28|17|26|12
1515,6|0|43|1|31|49
1516,22|29|6|31|51|40|20|16|35|52
1517,30|46|20|37|12|35|7|50|9|15
1518,27|17|18|31|3|7|49|35
1519,20|36|40|15|23|19
1520,33|0|45|36|47
1521,12|26|35|16|21
1522,10|13|1|21|8|53|23
1523,21|1|35
1524,46|18|13|16|53|3|42|44|22|30
1525,34|17|28|14|1|10|4|13|19
1526,15|2|28|21|25|6
1527,3|19|15|6|32|30|45|48|8
1528,48|3|9|53|52|36|27|0|18
1529,20|32|44|21
1530,38|24|8|40|2|17|26|32|44
1531,3|0|6|19
1532,29|38|19|32
1533,3|48|24|1|16
1534,46|30|1|8
1535,9|35|31|18|29|0|34
1536,5|0|52
1537,41|5|40|44|4|11|19|33|27|25
1538,38|51|4|47|3|36|14|44|13|31
1539,32|20|5|8
1540,22|0|8
1541,37|18|31|4|16|42|35|15|28
1542,39|10|15|35|47|44|45|7|24
1543,43|42|6|14|0|25|3|45
1544,26|47|52|28|31|7
1545,46|7|19|32|28
1546,42|10|27|13|29
1547,29|41|16|21|24
1548,18|29|28|24|13|12|31|48
1549,52|14|51|0|12|28|34|29
1550,49|46|53|19
1551,49|21|12|24|45|23|15|16|35
1552,7|29|0
1553,48|1|16|52|15|30|49
1554,42|27|1|50|52|40|19|39
1555,33|35|11|29
1556,48|33|10|25|4|38|1|41|21|40
1557,40|3|18
1558,23|2|36|44|42
1559,13|51|14|50|37
1560,17|10|19|18|6|53|26|22|15
1561,47|20|12|36|10
1562,44|14|35|25|31|12|51|49
1563,8|29|30|39|47|33|25|5|10
1564,38|53|34|1|35|44|41|48|4
1565,25|18|43|40|12|7
1566,42|33|32|40|25|41|21|43|53
1567,6|42|17
1568,18|53|37|51
1569,19|7|50|9|10|16|5
1570,15|26|51
1571,33|49|16|45|14|28|8|48|41|36
1572,30|41|11|18|44|53|10|45
1573,3|27|41|1|21|29
1574,23|27|42|17|11|37|38|43
1575,34|15|41|26|40|6|22|1|3
1576,43|39|46|1
1577,39|53|8|24
1578,41|32|4|43|26|33|42|45|49|31
1579,49|17|52|47|35|39|23|34|18|9
1580,26|4|32|25|13|10|53
1581,30|5|23|50|22|26
1582,9|12|21|37|1|48
1583,15|7|50|48|19|39|21|28|33|23
1584,23|19|25|3|0|51|34|9
1585,19|20|13
1586,0|34|10|27|48|38|15|30
1587,23|29|0|43|11|15|34
1588,34|0|38|53|26|14
1589,9|23|13|16|36|44|18
1590,51|33|30|10
1591,22|41|25|42|13|32
1592,29|5|34
1593,48|15|4|28|36|26|52|37|42
1594,31|53|43|44|28|18|29
1595,48|28|35|1|49
1596,50|49|13|2|9|0|47|24
1597,42|12|48|40|14|43|49|31|22|53
1598,35|40|47|5|20|34|11|18|29|14
1599,51|4|7|36|22|39|24
1600,22|30|15|29|14|46|27|38
1601,4|53|52|38|6
1602,17|24|18|19|25|29|32|52
1603,33|17|8|4|19|9|21
1604,26|20|6|51
1605,43|26|20|19|50|22|13|46|39|4
1606,5|18|11|51|38|43
1607,31|5|47|11|46|49|44
1608,49|5|14|44|43|30|34|28|23
1609,21|25|48|19|41|35|31|28
1610,6|14|23|16|21|51
1611,28|23|1|39|21|12|38|48
1612,7|23|8|5
1613,40|31|43|47|51|49|8|52|44|10
1614,33|21|50|38|13|18|25|34|8|23
1615,45|35|3|4|30|9|44|33|15
1616,14|31|45|53|12|49|27|41|11|43
1617,21|2|9|14|27|43|20|6|30|26
1618,20|40|30|38
1619,9|17|29|53|2|7
1620,20|28|29|44|7
1621,17|16|13|11|3|5|45
1622,49|45|35|1|31|24|40|12
1623,7|49|16
1624,3|40|35|49|25|33|2
1625,14|35|1|27|17|46
1626,10|33|27|25|4|48|26|30|2|28
1627,17|34|23|27|50|28|25
1628,37|0|34|43|40|1|10|9
1629,30|47|22|28|21|20|17|50|35
1630,27|53|49|21|52|26|46
1631,8|14|43|35|49|44|15|42|3|16
1632,17|50|13|7
1633,5|30|34|3|23|38|4
1634,27|20|5|37|26|14|42|52|43
1635,11|32|37
1636,40|32|1
1637,29|38|23|11|40
1638,29|46|35|9|31|51|17
1639,14|32|38|53|20|23|50|36|24|35
1640,8|38|14|1|37|7
1641,42|34|6|17|28|41|31|27
1642,14|19|39|25|35|50|46|40
1643,37|33|42|35
1644,36|11|39|16|35|9|50
1645,20|26|16|39|14|51
1646,48|3|44|37|24|30|35
1647,2|37|43
1648,36|7|24
1649,38|11|42|2|17|30|35
1650,21|1|52|30|35|10|27|11|17
1651,34|46|23|36|13
1652,29|40|33
1653,36|32|7|50|28
1654,53|33|21|6|3|2|23|32
1655,7|0|45|39|35|12|4|22|6
1656,42|17|21
1657,8|11|40|44|50
1658,43|40|9|22|4|26
1659,5|37|28
1660,28|16|12|5
1661,38|3|21|40|20|48|27|34|23|41
1662,18|25|39|26
1663,8|48|45|33
1664,46|13|31|0|47|24|51|16|10
1665,33|9|34|20|0|45|22
1666,52|14|27|11|43|4|26
1667,23|46|47|21
1668,48|37|16|13|39|11|8|34|6
1669,22|46|1
1670,15|36|4|0|16
1671,53|14|45|27|6
1672,46|37|3|33|43|5|44
1673,29|41|31
1674,36|9|48|14|3|46|38
1675,31|22|34|13|32|19|51|23
1676,1|30|0
1677,33|25|22
1678,45|24|5|3|30|14
1679,31|41|53|48|46|43|15|32|52|44
1680,21|52|15|5
1681,46|38|53|30|20
1682,13|29|49
1683,33|44|6|10
1684,46|14|26|43|53|32|48
1685,26|50|29|52|22|38|16|8|3
1686,8|41|11
1687,43|12|36|28|21|32|52|38
1688,30|37|4|45|6|17
1689,5|16|46|49
1690,49|8|19
1691,15|29|23|27|18|39
1692,4|44|16|42|37|12|21|43|29
1693,43|41|27|1
1694,3|18|5|24|32|35|8|50|14|53
1695,36|0|8|7|43|45
1696,51|25|36|30|18|24|29
1697,21|24|27|2|41
1698,29|8|18|1|34|12|43
1699,10|7|30|13
1700,4|30|18|12|2|15|37|19
1701,39|43|41|35|27
1702,14|11|0|38|34|45
1703,7|21|31|52|51|28
1704,41|15|8|44|4
1705,2|15|53|45|6|7|34|51|35|24
1706,9|45|6|16|10|17
1707,10|5|39|19|15|35|51|44
1708,16|27|45|11
1709,7|3|49|8|48|6|39|17|31|22
1710,38|18|2|25|44|52|49
1711,53|5|38|11|10|2
1712,24|40|32|4|20|26|7|46|45
1713,42|17|29|35
1714,52|45|10
1715,46|35|23|26
1716,49|1|40|10|52|4|18|43
1717,53|49|32|50|24|4|1|23|22
1718,11|7|32|18|26
1719,20|34|53|48|40|29|38|21|50|2
1720,11|43|24|30|7|42
1721,40|19|38|23|44|9|39
1722,10|51|21|15|4|32|26|45|31|14
1723,12|8|26
1724,39|34|46
1725,19|44|27|41|21|11|18|6
1726,19|36|39
1727,41|45|6|34|52|36|22
1728,7|8|45|30|4|3|43|10|44|17
1729,34|0|24|15|9|21|49
1730,27|52|39|20|31|41
1731,10|20|27|7|8|49|1|47
1732,39|16|42|7|25
1733,21|9|12|10|13|41|45|43|49|31
1734,25|26|23|38
1735,11|27|8|1
1736,44|38|40|28|2|11|21
1737,48|40|36|18|13|22|0|42
1738,31|20|35|9|8|46|36|2|18
1739,15|1|17
1740,12|17|0|26|25
1741,28|5|18|14|8|25|16|31|19|12
1742,39|7|35|53|10|30|17
1743,24|48|3|19|41
1744,45|32|15|20
1745,4|27|17|33|51|44|43|49|14
1746,38|12|6|2|33
1747,50|36|9
1748,5|26|34|46|14|44|16
1749,13|22|3|25|36|41|27|23|32|8
1750,12|21|46|47|24|30
1751,28|40|18|12
1752,36|9|49|19|16|42|43|6|15
1753,26|18|38|48|29
1754,21|1|38|23|5|44|3
1755,32|35|41|29|3
1756,21|35|9|25
1757,35|10|39|29|42|5|7|43|3|6
1758,41|23|28|10|24|7|5|6|46|21
1759,21|0|33|42
1760,42|29|27|20|45|39|41
1761,26|31|29|48|23|32|7|42|9|36
1762,14|51|44|38|49|11|19|29|37|24
1763,43|52|18|36|23|46|8|37|7|2
1764,24|33|1|19|17|9|49
1765,27|29|52|30|40|43|9|2
1766,32|34|22|15|48|17
1767,50|14|1|45|17
1768,32|48|26|15|52
1769,2|38|15|8
1770,47|18|41
1771,39|9|19|2|43|25
1772,29|51|8|2|20|17|48
1773,5|36|25|48|4|2|11|30|51|52
1774,33|1|43|9
1775,4|32|41|6|36|19|27
1776,7|20|19|28|41|30|43|36|21|5
1777,36|30|52|48|23|45|53
1778,31|19|1|47|25
1779,51|31|3|33|18|4|23|50|0|2
1780,17|30|0|44
1781,1|33|23|39|47|27|42|17|43
1782,49|18|53|40|30|5|37|27|29|52
1783,24|7|17|53|21|44|51|27|5
1784,26|40|34|17|48|27|0
1785,31|26|29|51|16|42|24
1786,43|31|39|18|20|2|23|8|11
1787,18|50|2|1|30
1788,7|23|35|29|20|48|24|51|8
1789,40|30|34|1|4|38|45|48
1790,53|42|13|45|28|9|4|49
1791,13|45|19|42|22
1792,35|45|22|16|41|38
1793,23|1|22|10|18|49
1794,44|26|34|4|50|43|24
1795,33|22|2|13|40
1796,26|36|22|32
1797,28|11|9|7|41|39|15|18
1798,6|23|21|39|13
1799,37|14|2|4|28|36|10|24
1800,53|36|14|33|4|13|10|27|2
1801,31|2|29|3|23|0
1802,6|0|25|50|16|24|5|14
1803,12|25|38|11|27|5|49|2|46
1804,51|41|53|33|2|0|31
1805,39|47|2|20|26
1806,39|28|18|2|8|7
1807,19|1|29|9|4|27|5|36|17|49
1808,40|42|31|28|1|10|30|7
1809,41|46|22|9
1810,51|22|19|23|28|8|49|41|18|46
1811,40|46|49
