customerId,recommendedProducts
635,4|42|25|33|21|52|40|15|27|34
636,48|4|42|25|33|21|52|15|27|34
637,42|25|33|21|52|40|15|27|34|7
638,4|42|25|21|52|40|15|27|34|7
639,4|42|25|21|52|40|15|27|34|7
640,42|25|33|21|52|40|15|27|34|7
641,29|48|4|25|33|21|40|15|34|7
642,4|42|25|33|21|52|40|15|34|7
643,4|42|25|33|21|52|40|15|34|7
644,42|25|33|21|52|40|15|27|34|7
645,29|48|4|42|21|52|15|27|34|7
646,4|42|25|21|52|40|15|27|34|7
647,48|4|42|25|33|21|40|15|27|34
648,4|42|25|21|52|40|15|27|34|7
649,48|4|25|33|52|40|15|27|34|7
650,29|48|4|42|25|21|52|40|15|27
651,4|42|25|33|21|40|15|27|34|7
652,4|42|33|21|52|40|15|27|34|7
653,4|42|25|21|52|40|15|27|34|7
654,48|42|25|33|21|52|15|27|34|7
655,4|42|25|33|21|52|40|27|34|7
656,4|42|25|21|52|40|15|27|34|7
657,42|25|33|21|52|40|15|27|34|7
658,42|25|33|21|52|40|15|27|34|7
659,4|42|25|33|21|52|40|27|34|7
660,48|4|42|33|21|52|40|15|27|7
661,4|42|25|33|21|52|15|27|34|7
662,29|48|4|42|25|21|40|15|27|34
663,48|4|42|25|33|21|52|15|27|34
664,42|25|33|21|52|40|15|27|34|7
665,4|42|25|33|21|52|40|27|34|7
666,4|42|25|33|21|52|40|15|27|34
667,42|25|33|21|52|40|15|27|34|7
668,42|25|33|21|52|40|15|27|34|7
669,42|25|33|21|52|40|15|27|34|7
670,42|25|33|21|52|40|15|27|34|7
671,42|25|33|21|52|40|15|27|34|7
672,42|25|33|21|52|40|15|27|34|7
673,42|25|33|21|52|40|15|27|34|7
674,42|25|33|21|52|40|15|27|34|7
675,4|42|25|33|21|52|40|15|27|34
676,42|25|33|21|52|40|15|27|34|7
677,4|42|25|33|21|52|40|15|27|7
678,4|25|33|21|52|40|15|27|34|7
679,48|4|42|33|21|52|40|27|34|7
680,42|25|33|21|52|40|15|27|34|7
681,4|25|33|21|52|40|15|27|34|7
682,4|42|25|33|21|52|40|15|27|7
683,42|25|33|21|52|40|15|27|34|7
684,29|48|42|25|33|52|15|27|34|7
685,4|42|25|33|21|52|40|15|27|7
686,48|4|42|25|33|21|52|15|27|7
687,42|25|33|21|52|40|15|27|34|7
688,4|42|25|33|52|40|15|27|34|7
689,42|25|33|21|52|40|15|27|34|7
690,48|4|42|25|33|21|52|40|15|27
691,42|25|33|21|52|40|15|27|34|7
692,4|42|25|33|52|40|15|27|34|7
693,4|42|25|33|21|52|15|27|34|7
694,42|25|33|21|52|40|15|27|34|7
695,42|25|33|21|52|40|15|27|34|7
696,48|42|25|33|52|40|15|27|34|7
697,42|25|33|21|52|40|15|27|34|7
698,29|4|25|33|21|52|40|15|34|7
699,4|42|25|33|21|52|40|27|34|7
700,42|25|33|21|52|40|15|27|34|7
701,48|4|25|21|52|40|15|27|34|7
702,42|25|33|21|52|40|15|27|34|7
703,42|25|33|21|52|40|15|27|34|7
704,29|48|4|25|33|52|40|15|34|7
705,42|25|33|21|52|40|15|27|34|7
706,42|25|33|21|52|40|15|27|34|7
707,4|42|25|33|21|52|40|27|34|7
708,48|4|42|25|33|52|15|27|34|7
709,4|42|25|21|52|40|15|27|34|7
710,48|42|25|21|52|40|15|27|34|7
711,4|42|25|33|21|52|40|15|27|34
712,48|42|25|21|52|40|15|27|34|7
713,48|4|42|33|21|52|15|27|34|7
714,42|25|33|21|52|40|15|27|34|7
715,4|42|25|33|21|52|40|15|34|7
716,29|48|42|25|33|21|15|27|34|7
717,4|42|25|33|21|40|15|27|34|7
718,48|4|42|33|21|52|40|15|34|7
719,42|25|33|21|52|40|15|27|34|7
720,42|25|33|21|52|40|15|27|34|7
721,48|4|42|25|21|52|40|15|34|7
722,4|42|33|21|52|40|15|27|34|7
723,48|42|25|33|21|52|15|27|34|7
724,4|42|33|21|52|40|15|27|34|7
725,48|4|42|25|33|21|40|15|27|7
726,4|42|33|21|52|40|15|27|34|7
727,30|29|48|4|42|33|21|52|40|7
728,4|42|25|33|21|40|15|27|34|7
729,48|4|33|21|52|40|15|27|34|7
730,48|4|42|25|33|21|52|15|27|34
731,48|4|25|33|52|40|15|27|34|7
732,4|42|25|33|21|52|15|27|34|7
733,4|42|25|33|21|40|15|27|34|7
734,42|25|33|21|52|40|15|27|34|7
735,30|48|25|33|52|40|15|27|34|7
736,4|42|33|21|52|40|15|27|34|7
737,4|42|25|33|52|40|15|27|34|7
738,30|29|42|33|21|52|15|27|34|7
739,4|42|25|33|52|40|15|27|34|7
740,48|4|42|25|33|21|52|27|34|7
741,29|4|42|33|52|40|15|27|34|7
742,48|4|42|33|21|52|15|27|34|7
743,42|25|33|21|52|40|15|27|34|7
744,42|25|33|21|52|40|15|27|34|7
745,29|4|42|25|21|40|15|27|34|7
746,4|25|33|21|52|40|15|27|34|7
747,42|25|33|21|52|40|15|27|34|7
748,42|25|33|21|52|40|15|27|34|7
749,42|25|33|21|52|40|15|27|34|7
750,42|25|33|21|52|40|15|27|34|7
751,42|25|33|21|52|40|15|27|34|7
752,42|25|33|21|52|40|15|27|34|7
753,42|25|33|21|52|40|15|27|34|7
754,42|25|33|21|52|40|15|27|34|7
755,4|42|25|33|21|52|40|15|27|34
756,42|25|33|21|52|40|15|27|34|7
757,42|25|33|21|52|40|15|27|34|7
758,4|42|25|33|21|52|40|15|27|7
759,42|25|33|21|52|40|15|27|34|7
760,42|25|33|21|52|40|15|27|34|7
761,48|4|25|33|52|40|15|27|34|7
762,42|25|33|21|52|40|15|27|34|7
763,48|4|42|25|33|21|52|15|27|7
764,4|42|25|33|52|40|15|27|34|7
765,42|25|33|21|52|40|15|27|34|7
766,4|42|25|33|21|52|40|15|27|7
767,48|4|42|25|33|52|40|27|34|7
768,4|25|33|21|52|40|15|27|34|7
769,42|25|33|21|52|40|15|27|34|7
770,4|42|25|33|21|52|40|15|34|7
771,4|42|25|33|21|52|40|15|27|7
772,42|25|33|21|52|40|15|27|34|7
773,48|4|42|25|21|52|40|27|34|7
774,42|25|33|21|52|40|15|27|34|7
775,4|42|25|33|52|40|15|27|34|7
776,48|4|25|33|21|52|40|15|27|34
777,42|25|33|21|52|40|15|27|34|7
778,42|25|33|21|52|40|15|27|34|7
779,42|25|33|21|52|40|15|27|34|7
780,48|4|42|25|21|52|40|15|27|34
781,4|42|25|33|52|40|15|27|34|7
782,48|4|42|25|33|21|40|27|34|7
783,4|42|25|21|52|40|15|27|34|7
784,4|42|25|33|21|52|40|15|34|7
785,42|25|33|21|52|40|15|27|34|7
786,4|42|25|33|52|40|15|27|34|7
787,42|25|33|21|52|40|15|27|34|7
788,4|25|33|21|52|40|15|27|34|7
789,42|25|33|21|52|40|15|27|34|7
790,42|25|33|21|52|40|15|27|34|7
791,4|42|33|21|52|40|15|27|34|7
792,29|48|42|25|33|40|15|27|34|7
793,29|48|4|42|33|21|40|15|34|7
794,48|4|42|25|33|21|52|15|34|7
795,4|42|25|21|52|40|15|27|34|7
796,48|4|42|25|33|52|40|15|27|34
797,42|25|33|21|52|40|15|27|34|7
798,4|42|25|33|21|52|40|27|34|7
799,4|42|25|33|21|52|40|15|27|34
800,48|4|42|25|33|21|52|40|34|7
801,48|4|42|33|21|52|40|15|27|34
802,4|42|25|21|52|40|15|27|34|7
803,29|48|4|33|21|52|40|15|27|7
804,29|48|42|25|21|52|40|15|27|7
805,42|25|33|21|52|40|15|27|34|7
806,48|4|42|33|21|52|40|15|27|7
807,4|42|33|21|52|40|15|27|34|7
808,48|4|42|25|33|40|15|27|34|7
809,29|4|42|25|33|21|15|27|34|7
810,4|25|33|21|52|40|15|27|34|7
811,42|25|33|21|52|40|15|27|34|7
812,48|4|42|25|33|52|40|15|34|7
813,48|4|42|25|33|21|52|40|27|34
814,4|42|25|33|21|52|15|27|34|7
815,42|25|33|21|52|40|15|27|34|7
816,4|42|33|21|52|40|15|27|34|7
817,42|25|33|21|52|40|15|27|34|7
818,29|4|42|25|33|21|52|27|34|7
819,29|4|42|33|21|52|40|15|27|7
820,48|4|25|33|21|52|15|27|34|7
821,42|25|33|21|52|40|15|27|34|7
822,42|25|33|21|52|40|15|27|34|7
823,4|42|25|33|21|52|40|15|27|7
824,42|25|33|21|52|40|15|27|34|7
825,4|25|33|21|52|40|15|27|34|7
826,42|25|33|21|52|40|15|27|34|7
827,4|42|25|33|52|40|15|27|34|7
828,42|25|33|21|52|40|15|27|34|7
829,48|42|25|33|21|52|40|15|27|7
830,48|4|42|25|33|21|52|27|34|7
831,4|42|33|21|52|40|15|27|34|7
832,4|42|25|33|52|40|15|27|34|7
833,42|25|33|21|52|40|15|27|34|7
834,42|25|33|21|52|40|15|27|34|7
835,4|42|25|33|21|52|40|15|27|7
836,29|48|4|42|25|52|40|15|27|34
837,48|42|33|21|52|40|15|27|34|7
838,4|42|25|33|52|40|15|27|34|7
839,48|4|42|33|21|40|15|27|34|7
840,42|25|33|21|52|40|15|27|34|7
841,42|25|33|21|52|40|15|27|34|7
842,42|25|33|21|52|40|15|27|34|7
843,4|42|25|33|21|52|15|27|34|7
844,29|42|25|33|21|52|40|27|34|7
845,42|25|33|21|52|40|15|27|34|7
846,42|25|33|21|52|40|15|27|34|7
847,42|25|33|21|52|40|15|27|34|7
848,29|48|42|33|21|52|40|27|34|7
849,29|48|4|42|33|52|40|27|34|7
850,4|25|33|21|52|40|15|27|34|7
851,42|25|33|21|52|40|15|27|34|7
852,42|25|33|21|52|40|15|27|34|7
853,4|42|25|33|21|52|40|15|27|34
854,4|42|33|21|52|40|15|27|34|7
855,42|25|33|21|52|40|15|27|34|7
856,42|25|33|21|52|40|15|27|34|7
857,42|25|33|21|52|40|15|27|34|7
858,48|4|42|25|21|52|40|15|34|7
859,48|4|25|33|21|40|15|27|34|7
860,42|25|33|21|52|40|15|27|34|7
861,48|4|25|33|21|52|40|15|34|7
862,4|42|25|21|52|40|15|27|34|7
863,4|42|25|33|21|52|40|27|34|7
864,4|42|25|21|52|40|15|27|34|7
865,4|42|25|21|52|40|15|27|34|7
866,48|4|42|25|21|52|40|15|27|34
867,48|4|42|25|21|52|40|15|27|34
868,48|4|25|33|52|40|15|27|34|7
869,29|48|4|42|25|21|40|15|27|34
870,48|42|25|33|21|52|40|15|27|7
871,29|48|4|42|21|52|40|15|34|7
872,4|42|25|33|21|52|40|15|27|7
873,48|4|25|33|21|52|40|15|34|7
874,30|48|4|25|33|52|40|15|34|7
875,48|4|42|25|33|21|52|40|15|27
876,42|25|33|21|52|40|15|27|34|7
877,48|4|42|25|33|21|40|15|27|7
878,30|29|48|42|33|52|40|27|34|7
879,42|25|33|21|52|40|15|27|34|7
880,4|42|25|33|52|40|15|27|34|7
881,4|42|25|33|21|52|40|15|34|7
882,4|42|25|33|21|52|40|15|27|34
883,48|4|42|33|21|52|40|27|34|7
884,4|42|25|33|21|52|40|27|34|7
885,48|42|25|21|52|40|15|27|34|7
886,48|4|25|21|52|40|15|27|34|7
887,42|25|33|21|52|40|15|27|34|7
888,4|42|25|33|21|52|40|15|27|34
889,4|42|25|33|21|52|40|15|27|34
890,4|42|33|21|52|40|15|27|34|7
891,30|29|48|33|21|52|40|15|34|7
892,4|42|25|33|21|52|40|15|34|7
893,4|42|25|33|21|52|15|27|34|7
894,42|25|33|21|52|40|15|27|34|7
895,42|25|33|21|52|40|15|27|34|7
896,30|4|42|33|21|52|40|15|27|7
897,42|25|33|21|52|40|15|27|34|7
898,4|42|25|33|21|40|15|27|34|7
899,4|42|25|33|21|52|40|15|27|34
900,30|29|48|42|25|33|21|52|27|7
901,42|25|33|21|52|40|15|27|34|7
902,4|42|25|21|52|40|15|27|34|7
903,48|4|42|25|52|40|15|27|34|7
904,4|42|25|33|52|40|15|27|34|7
905,42|25|33|21|52|40|15|27|34|7
906,48|4|25|21|52|40|15|27|34|7
907,4|25|33|21|52|40|15|27|34|7
908,48|4|42|33|21|52|40|15|34|7
909,4|42|25|33|21|52|40|15|34|7
910,42|25|33|21|52|40|15|27|34|7
911,48|4|25|33|21|52|40|15|34|7
912,4|42|25|33|21|52|40|27|34|7
913,4|42|25|33|21|52|40|15|34|7
914,48|42|25|33|21|52|15|27|34|7
915,48|4|25|33|21|40|15|27|34|7
916,4|42|25|33|21|52|15|27|34|7
917,29|48|4|25|33|21|52|15|34|7
918,48|42|25|33|21|52|15|27|34|7
919,48|4|42|25|21|52|40|27|34|7
920,48|4|42|25|21|40|15|27|34|7
921,42|25|33|21|52|40|15|27|34|7
922,42|25|33|21|52|40|15|27|34|7
923,42|25|33|21|52|40|15|27|34|7
924,29|48|4|42|25|21|40|15|27|7
925,42|25|33|21|52|40|15|27|34|7
926,4|42|25|33|21|52|15|27|34|7
927,4|25|33|21|52|40|15|27|34|7
928,29|4|42|33|21|52|40|27|34|7
929,30|29|4|42|25|21|52|27|34|7
930,4|42|33|21|52|40|15|27|34|7
931,42|25|33|21|52|40|15|27|34|7
932,42|25|33|21|52|40|15|27|34|7
933,4|42|33|21|52|40|15|27|34|7
934,48|42|25|33|21|40|15|27|34|7
935,4|42|25|33|21|52|15|27|34|7
936,29|48|4|25|21|52|40|15|34|7
937,48|42|25|33|21|52|15|27|34|7
938,42|25|33|21|52|40|15|27|34|7
939,4|42|25|33|52|40|15|27|34|7
940,42|25|33|21|52|40|15|27|34|7
941,42|25|33|21|52|40|15|27|34|7
942,42|25|33|21|52|40|15|27|34|7
943,42|25|33|21|52|40|15|27|34|7
944,4|42|25|21|52|40|15|27|34|7
945,42|25|33|21|52|40|15|27|34|7
946,4|25|33|21|52|40|15|27|34|7
947,4|42|25|33|21|40|15|27|34|7
948,42|25|33|21|52|40|15|27|34|7
949,42|25|33|21|52|40|15|27|34|7
950,42|25|33|21|52|40|15|27|34|7
951,4|42|25|21|52|40|15|27|34|7
952,42|25|33|21|52|40|15|27|34|7
953,42|25|33|21|52|40|15|27|34|7
954,4|42|25|21|52|40|15|27|34|7
955,4|42|25|33|21|52|15|27|34|7
956,42|25|33|21|52|40|15|27|34|7
957,42|25|33|21|52|40|15|27|34|7
958,42|25|33|21|52|40|15|27|34|7
959,42|25|33|21|52|40|15|27|34|7
960,4|42|33|21|52|40|15|27|34|7
961,42|25|33|21|52|40|15|27|34|7
962,42|25|33|21|52|40|15|27|34|7
963,48|4|42|25|33|52|40|15|27|34
964,42|25|33|21|52|40|15|27|34|7
965,48|4|42|33|21|52|40|27|34|7
966,42|25|33|21|52|40|15|27|34|7
967,4|42|25|33|52|40|15|27|34|7
968,48|4|33|21|52|40|15|27|34|7
969,48|4|25|21|52|40|15|27|34|7
970,4|42|33|21|52|40|15|27|34|7
971,4|42|25|21|52|40|15|27|34|7
972,29|4|42|25|33|40|15|27|34|7
973,4|42|25|21|52|40|15|27|34|7
974,42|25|33|21|52|40|15|27|34|7
975,48|42|25|21|52|40|15|27|34|7
976,4|42|25|33|21|52|40|15|27|34
977,4|42|25|33|52|40|15|27|34|7
978,42|25|33|21|52|40|15|27|34|7
979,42|25|33|21|52|40|15|27|34|7
980,4|42|25|33|21|52|15|27|34|7
981,4|42|25|21|52|40|15|27|34|7
982,29|48|4|42|25|33|21|15|27|34
983,42|25|33|21|52|40|15|27|34|7
984,48|4|42|21|52|40|15|27|34|7
985,48|4|42|25|33|52|40|15|34|7
986,4|42|25|33|21|52|40|27|34|7
987,4|42|25|33|21|40|15|27|34|7
988,4|42|25|33|21|52|40|15|34|7
989,4|42|25|21|52|40|15|27|34|7
990,42|25|33|21|52|40|15|27|34|7
991,42|25|33|21|52|40|15|27|34|7
992,4|42|25|33|21|52|40|27|34|7
993,4|42|25|33|21|40|15|27|34|7
994,42|25|33|21|52|40|15|27|34|7
995,42|25|33|21|52|40|15|27|34|7
996,4|42|25|33|52|40|15|27|34|7
997,42|25|33|21|52|40|15|27|34|7
998,48|4|25|33|21|52|40|27|34|7
999,29|48|4|42|25|33|21|52|15|27
1000,48|4|42|25|33|21|15|27|34|7
1001,42|25|33|21|52|40|15|27|34|7
1002,48|4|42|33|21|52|40|15|27|7
1003,42|25|33|21|52|40|15|27|34|7
1004,42|25|33|21|52|40|15|27|34|7
1005,29|42|33|21|52|40|15|27|34|7
1006,42|25|33|21|52|40|15|27|34|7
1007,42|25|33|21|52|40|15|27|34|7
1008,42|25|33|21|52|40|15|27|34|7
1009,4|42|25|33|21|52|40|27|34|7
1010,42|25|33|21|52|40|15|27|34|7
1011,29|4|42|33|21|52|15|27|34|7
1012,48|4|42|25|33|21|52|40|34|7
1013,48|4|25|33|21|52|15|27|34|7
1014,42|25|33|21|52|40|15|27|34|7
1015,4|42|25|33|21|52|40|27|34|7
1016,42|25|33|21|52|40|15|27|34|7
1017,42|25|33|21|52|40|15|27|34|7
1018,4|42|33|21|52|40|15|27|34|7
1019,42|25|33|21|52|40|15|27|34|7
1020,42|25|33|21|52|40|15|27|34|7
1021,4|42|33|21|52|40|15|27|34|7
1022,42|25|33|21|52|40|15|27|34|7
1023,42|25|33|21|52|40|15|27|34|7
1024,42|25|33|21|52|40|15|27|34|7
1025,42|25|33|21|52|40|15|27|34|7
1026,42|25|33|21|52|40|15|27|34|7
1027,48|42|25|21|52|40|15|27|34|7
1028,4|42|25|33|21|52|40|15|27|7
1029,48|4|42|25|21|52|40|27|34|7
1030,42|25|33|21|52|40|15|27|34|7
1031,4|42|25|21|52|40|15|27|34|7
1032,42|25|33|21|52|40|15|27|34|7
1033,42|25|33|21|52|40|15|27|34|7
1034,48|4|42|25|33|21|40|15|27|34
1035,4|42|25|33|21|52|40|15|27|7
1036,4|25|33|21|52|40|15|27|34|7
1037,42|25|33|21|52|40|15|27|34|7
1038,48|42|25|33|21|52|40|15|34|7
1039,4|42|25|33|21|52|15|27|34|7
1040,42|25|33|21|52|40|15|27|34|7
1041,48|4|42|25|21|52|40|15|27|34
1042,48|4|42|25|33|21|52|40|15|27
1043,42|25|33|21|52|40|15|27|34|7
1044,4|42|33|21|52|40|15|27|34|7
1045,42|25|33|21|52|40|15|27|34|7
1046,4|25|33|21|52|40|15|27|34|7
1047,4|42|25|33|21|52|15|27|34|7
1048,42|25|33|21|52|40|15|27|34|7
1049,42|25|33|21|52|40|15|27|34|7
1050,42|25|33|21|52|40|15|27|34|7
1051,42|25|33|21|52|40|15|27|34|7
1052,4|42|25|33|21|52|40|15|27|34
1053,42|25|33|21|52|40|15|27|34|7
1054,42|25|33|21|52|40|15|27|34|7
1055,4|42|25|33|21|52|40|15|27|7
1056,42|25|33|21|52|40|15|27|34|7
1057,4|42|25|33|52|40|15|27|34|7
1058,4|42|25|33|21|52|40|15|27|7
1059,4|42|25|33|52|40|15|27|34|7
1060,42|25|33|21|52|40|15|27|34|7
1061,48|4|42|25|33|21|40|27|34|7
1062,29|48|4|25|33|21|52|40|27|7
1063,4|42|25|33|21|52|40|15|34|7
1064,4|42|25|33|21|52|40|27|34|7
1065,4|42|25|33|21|52|40|15|27|7
1066,4|42|25|33|21|52|15|27|34|7
1067,42|25|33|21|52|40|15|27|34|7
1068,42|25|33|21|52|40|15|27|34|7
1069,48|42|25|33|21|52|40|15|27|7
1070,4|42|25|33|21|52|40|27|34|7
1071,48|4|42|25|33|21|52|40|27|7
1072,42|25|33|21|52|40|15|27|34|7
1073,4|42|25|33|52|40|15|27|34|7
1074,42|25|33|21|52|40|15|27|34|7
1075,42|25|33|21|52|40|15|27|34|7
1076,48|4|42|25|33|52|40|15|27|7
1077,29|48|4|33|21|52|40|15|27|7
1078,29|4|42|33|21|52|15|27|34|7
1079,4|42|25|33|21|52|40|15|27|7
1080,48|4|42|25|33|21|40|15|27|7
1081,29|48|4|25|33|21|52|40|27|7
1082,42|25|33|21|52|40|15|27|34|7
1083,48|4|42|25|33|21|52|40|27|7
1084,42|25|33|21|52|40|15|27|34|7
1085,42|25|33|21|52|40|15|27|34|7
1086,4|42|25|33|21|52|40|15|27|34
1087,48|42|25|33|21|52|40|15|27|7
1088,48|4|42|25|33|21|15|27|34|7
1089,4|42|33|21|52|40|15|27|34|7
1090,4|42|25|33|21|52|40|27|34|7
1091,48|4|42|33|52|40|15|27|34|7
1092,29|4|42|25|33|21|15|27|34|7
1093,29|48|4|42|25|33|21|40|15|7
1094,29|4|25|33|21|52|40|15|27|34
1095,4|42|25|33|21|52|40|15|34|7
1096,42|25|33|21|52|40|15|27|34|7
1097,48|4|42|25|33|21|40|15|27|34
1098,42|25|33|21|52|40|15|27|34|7
1099,48|42|25|21|52|40|15|27|34|7
1100,42|25|33|21|52|40|15|27|34|7
1101,42|25|33|21|52|40|15|27|34|7
1102,42|25|33|21|52|40|15|27|34|7
1103,42|25|33|21|52|40|15|27|34|7
1104,48|4|42|25|33|21|52|15|27|7
1105,42|25|33|21|52|40|15|27|34|7
1106,4|42|25|33|21|52|15|27|34|7
1107,4|42|25|33|21|52|15|27|34|7
1108,4|42|33|21|52|40|15|27|34|7
1109,42|25|33|21|52|40|15|27|34|7
1110,42|25|33|21|52|40|15|27|34|7
1111,42|25|33|21|52|40|15|27|34|7
1112,42|25|33|21|52|40|15|27|34|7
1113,4|42|25|33|52|40|15|27|34|7
1114,42|25|33|21|52|40|15|27|34|7
1115,30|29|42|25|33|52|40|15|27|34
1116,42|25|33|21|52|40|15|27|34|7
1117,42|25|33|21|52|40|15|27|34|7
1118,4|42|25|33|52|40|15|27|34|7
1119,4|42|25|21|52|40|15|27|34|7
1120,29|48|42|25|33|52|40|15|27|34
1121,48|25|33|21|52|40|15|27|34|7
1122,42|25|33|21|52|40|15|27|34|7
1123,4|25|33|21|52|40|15|27|34|7
1124,42|25|33|21|52|40|15|27|34|7
1125,42|25|33|21|52|40|15|27|34|7
1126,48|4|42|21|52|40|15|27|34|7
1127,4|42|25|33|21|40|15|27|34|7
1128,29|48|4|42|25|33|52|15|27|34
1129,42|25|33|21|52|40|15|27|34|7
1130,42|25|33|21|52|40|15|27|34|7
1131,4|42|25|33|21|52|40|15|27|7
1132,4|42|25|33|21|52|15|27|34|7
1133,48|4|42|25|33|21|52|40|15|27
1134,48|4|42|25|33|21|52|40|15|27
1135,4|42|25|33|21|52|40|15|34|7
1136,4|25|33|21|52|40|15|27|34|7
1137,42|25|33|21|52|40|15|27|34|7
1138,4|42|25|33|21|52|40|15|34|7
1139,29|4|42|33|52|40|15|27|34|7
1140,4|42|25|33|21|40|15|27|34|7
1141,42|25|33|21|52|40|15|27|34|7
1142,4|42|33|21|52|40|15|27|34|7
1143,42|25|33|21|52|40|15|27|34|7
1144,48|42|25|33|21|52|40|15|27|7
1145,48|42|25|33|21|52|40|15|27|34
1146,4|42|33|21|52|40|15|27|34|7
1147,42|25|33|21|52|40|15|27|34|7
1148,4|42|25|21|52|40|15|27|34|7
1149,29|48|4|42|33|21|40|15|27|34
1150,42|25|33|21|52|40|15|27|34|7
1151,42|25|33|21|52|40|15|27|34|7
1152,4|25|33|21|52|40|15|27|34|7
1153,4|42|25|33|21|52|15|27|34|7
1154,42|25|33|21|52|40|15|27|34|7
1155,48|4|42|25|33|21|52|40|15|7
1156,42|25|33|21|52|40|15|27|34|7
1157,4|42|25|33|21|52|40|15|27|34
1158,42|25|33|21|52|40|15|27|34|7
1159,29|4|42|25|33|52|40|15|27|34
1160,4|42|25|33|21|40|15|27|34|7
1161,42|25|33|21|52|40|15|27|34|7
1162,48|4|25|33|21|52|40|15|27|7
1163,4|42|25|33|21|52|40|27|34|7
1164,4|25|33|21|52|40|15|27|34|7
1165,42|25|33|21|52|40|15|27|34|7
1166,48|4|42|33|52|40|15|27|34|7
1167,42|25|33|21|52|40|15|27|34|7
1168,42|25|33|21|52|40|15|27|34|7
1169,42|25|33|21|52|40|15|27|34|7
1170,4|42|25|33|21|52|40|15|34|7
1171,48|4|42|25|33|52|15|27|34|7
1172,29|48|4|42|33|21|52|15|27|7
1173,29|48|4|42|25|33|52|40|27|7
1174,48|4|33|21|52|40|15|27|34|7
1175,42|25|33|21|52|40|15|27|34|7
1176,42|25|33|21|52|40|15|27|34|7
1177,42|25|33|21|52|40|15|27|34|7
1178,42|25|33|21|52|40|15|27|34|7
1179,4|42|25|33|21|40|15|27|34|7
1180,42|25|33|21|52|40|15|27|34|7
1181,0|29|4|33|21|52|40|15|34|7
1182,4|42|25|33|21|52|40|15|27|34
1183,4|42|25|33|21|52|40|15|27|7
1184,42|25|33|21|52|40|15|27|34|7
1185,42|25|33|21|52|40|15|27|34|7
1186,48|42|25|33|52|40|15|27|34|7
1187,48|4|25|21|52|40|15|27|34|7
1188,42|25|33|21|52|40|15|27|34|7
1189,48|4|42|25|52|40|15|27|34|7
1190,4|42|33|21|52|40|15|27|34|7
1191,4|42|25|33|21|40|15|27|34|7
1192,48|4|42|25|21|52|40|27|34|7
1193,4|42|33|21|52|40|15|27|34|7
1194,42|25|33|21|52|40|15|27|34|7
1195,42|25|33|21|52|40|15|27|34|7
1196,4|42|25|33|21|40|15|27|34|7
1197,42|25|33|21|52|40|15|27|34|7
1198,42|25|33|21|52|40|15|27|34|7
1199,4|42|25|33|21|52|40|15|27|34
1200,4|42|25|21|52|40|15|27|34|7
1201,42|25|33|21|52|40|15|27|34|7
1202,4|42|25|33|21|52|40|27|34|7
1203,4|42|25|33|52|40|15|27|34|7
1204,42|25|33|21|52|40|15|27|34|7
1205,42|25|33|21|52|40|15|27|34|7
1206,42|25|33|21|52|40|15|27|34|7
1207,4|42|25|21|52|40|15|27|34|7
1208,4|42|25|33|52|40|15|27|34|7
1209,4|42|25|33|21|52|15|27|34|7
1210,4|42|25|33|21|52|15|27|34|7
1211,4|42|33|21|52|40|15|27|34|7
1212,42|25|33|21|52|40|15|27|34|7
1213,4|42|25|33|21|52|40|27|34|7
1214,4|42|25|33|52|40|15|27|34|7
1215,42|25|33|21|52|40|15|27|34|7
1216,42|25|33|21|52|40|15|27|34|7
1217,42|25|33|21|52|40|15|27|34|7
1218,42|25|33|21|52|40|15|27|34|7
1219,42|25|33|21|52|40|15|27|34|7
1220,4|42|25|33|21|52|40|27|34|7
1221,48|4|42|25|33|21|52|40|15|7
1222,4|42|25|33|21|52|40|15|34|7
1223,48|4|42|25|33|52|40|15|34|7
1224,4|42|25|21|52|40|15|27|34|7
1225,42|25|33|21|52|40|15|27|34|7
1226,42|25|33|21|52|40|15|27|34|7
1227,42|25|33|21|52|40|15|27|34|7
1228,4|42|25|33|21|40|15|27|34|7
1229,48|42|25|33|21|52|15|27|34|7
1230,4|42|25|33|21|52|40|15|34|7
1231,4|42|25|33|21|52|40|15|27|7
1232,4|25|33|21|52|40|15|27|34|7
1233,4|42|25|21|52|40|15|27|34|7
1234,4|42|25|33|52|40|15|27|34|7
1235,4|25|33|21|52|40|15|27|34|7
1236,29|48|4|25|33|52|15|27|34|7
1237,42|25|33|21|52|40|15|27|34|7
1238,48|4|42|25|33|21|52|15|34|7
1239,4|25|33|21|52|40|15|27|34|7
1240,42|25|33|21|52|40|15|27|34|7
1241,4|42|25|33|21|52|40|15|27|7
1242,4|42|25|33|21|52|40|27|34|7
1243,4|42|25|33|21|52|15|27|34|7
1244,42|25|33|21|52|40|15|27|34|7
1245,42|25|33|21|52|40|15|27|34|7
1246,42|25|33|21|52|40|15|27|34|7
1247,4|42|33|21|52|40|15|27|34|7
1248,4|42|25|33|21|52|40|15|34|7
1249,48|4|25|33|21|52|15|27|34|7
1250,42|25|33|21|52|40|15|27|34|7
1251,42|25|33|21|52|40|15|27|34|7
1252,48|4|42|25|33|21|40|15|27|7
1253,48|4|42|25|33|21|52|15|34|7
1254,48|4|42|33|21|40|15|27|34|7
1255,48|4|25|33|21|40|15|27|34|7
1256,4|42|25|33|52|40|15|27|34|7
1257,48|42|25|33|21|52|40|27|34|7
1258,42|25|33|21|52|40|15|27|34|7
